"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","vid_id","SearchTerm_cacomistle","SearchTerm_ringtail_cat","SearchTerm_miners_cat","URL","Title","Uploader","Include_studyspecies","Filter_criteria","notes","ringtails_individuals","human_individuals","date_posted","date_recorded","direct feeding","provided_food_type","using human structure","natural foraging","natural_foraged_food_type","foraging human resources","foraged_hr_food_type","human wildlife conflict","activity","HumanInterface","location","latitude","longitude"
"291","EDnb83BNULs","2017-08-07T14:53:57.000Z","UCHQ_SXDn_rKi3qn3AKYuUqw","Western Ringtail Possum Calling &quot; Part 2&quot;","Western Ringtail Possum calls as it tree hops then slowly crawls across the fence.","https://i.ytimg.com/vi/EDnb83BNULs/default.jpg","120","90","https://i.ytimg.com/vi/EDnb83BNULs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EDnb83BNULs/hqdefault.jpg","480","360","Jo jo","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","BdFh0MV5F0s","2019-04-23T00:00:00.000Z","UCv_cHqiSASk5sjwCNjM7VQQ","Ring Tailed Lemurs Playing With Their Tails","Ring Tailed Lemurs Playing With Their Tails.","https://i.ytimg.com/vi/BdFh0MV5F0s/default.jpg","120","90","https://i.ytimg.com/vi/BdFh0MV5F0s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/BdFh0MV5F0s/hqdefault.jpg","480","360","AliasAnimo","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","6-SVA1BOj1E","2011-03-18T06:29:18.000Z","UCg33fuq-ypkYd6vle0ByNrw","Dixie Ace Mossie treed coon hunting with ring tail","Dixie Ace Mossie treed coon hunting with ring tail..... coonhunting coon hunting raccoon walker bluetick redbone black and tan english lepard cur treeing ...","https://i.ytimg.com/vi/6-SVA1BOj1E/default.jpg","120","90","https://i.ytimg.com/vi/6-SVA1BOj1E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6-SVA1BOj1E/hqdefault.jpg","480","360","CoonDogVideos.com","none",36,"no","yes","no","https://www.youtube.com/watch?v=6-SVA1BOj1E","Dixie Ace Mossie treed coon hunting with ring tail","CoonDogVideos.com","yes",NA,"Inter species interaction; vocalizations","1","1","2011-03-17",NA,"no","n/a","no","no","n/a","no","n/a","yes","hunting","nature tourism trails",NA,NA,NA
"294","SAb9Npml2qc","2019-05-09T23:28:12.000Z","UCp8bAPNrr88hrCCT5d92tEw","Ringtail Slot Canyon, Escalante, Utah","","https://i.ytimg.com/vi/SAb9Npml2qc/default.jpg","120","90","https://i.ytimg.com/vi/SAb9Npml2qc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SAb9Npml2qc/hqdefault.jpg","480","360","The Notch Hostel","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","pzhYCAyeBcs","2009-07-24T21:32:11.000Z","UCaWd5_7JhbQBe4dknZhsHJg","Get Acquainted with the Ring-Tailed Lemur","","https://i.ytimg.com/vi/pzhYCAyeBcs/default.jpg","120","90","https://i.ytimg.com/vi/pzhYCAyeBcs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pzhYCAyeBcs/hqdefault.jpg","480","360","WatchMojo.com","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","3Aw50uVYGHc","2019-04-14T22:00:00.000Z","UC6zbH1Z4G32bBV9wyK6ikPA","Ring-Tailed Lemurs Have A Battle For Worst Smell | Kritter Klub","Please hit the CC button for English subtitles* Let's give some appreciation to the zookeeper who's gotta deal with that smell #KritterKlub Subscribe: ...","https://i.ytimg.com/vi/3Aw50uVYGHc/default.jpg","120","90","https://i.ytimg.com/vi/3Aw50uVYGHc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3Aw50uVYGHc/hqdefault.jpg","480","360","Kritter Klub","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","jJA3dYwIB3s","2019-02-20T22:15:11.000Z","UCVpankR4HtoAVtYnFDUieYA","True Facts: The Lemur","So cute it makes you want to barf. Adoption link: https://lemur.duke.edu/adopt Also check out: http://lemurlove.org Footage courtesy of: Shutterstock Getty Images ...","https://i.ytimg.com/vi/jJA3dYwIB3s/default.jpg","120","90","https://i.ytimg.com/vi/jJA3dYwIB3s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jJA3dYwIB3s/hqdefault.jpg","480","360","zefrank1","none",747,"no","yes","no","https://www.youtube.com/watch?v=jJA3dYwIB3s","True Facts: The Lemur","zefrank1","no","ring-tailed lemur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","YHnfV22N5sg","2016-01-15T03:51:15.000Z","UC8u_MxrsW351ytV6DxSALBg","Common Ringtail Possum","An urban-living Common Ringtail Possum (Pseudocheirus peregrinus) eating blueberries.","https://i.ytimg.com/vi/YHnfV22N5sg/default.jpg","120","90","https://i.ytimg.com/vi/YHnfV22N5sg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YHnfV22N5sg/hqdefault.jpg","480","360","Christopher Watson","none",320,"no","yes","no","https://www.youtube.com/watch?v=YHnfV22N5sg","Common Ringtail Possum","Christopher Watson","no","common ringtail possum","direct feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","9G1y1DdVl0w","2011-03-15T23:25:49.000Z","UC8U0_4pWaNok_0U-P_DSW3g","SVP Tucson&#39;s &quot;Evening with the Animals&quot; - Ring-tailed Cat","At their ""Evening with the Animals"" event at the Arizona-Sonora Desert Museum, SVP Tucson Partners get an up-close encounter with a ring-tailed cat.","https://i.ytimg.com/vi/9G1y1DdVl0w/default.jpg","120","90","https://i.ytimg.com/vi/9G1y1DdVl0w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9G1y1DdVl0w/hqdefault.jpg","480","360","SVP Tucson","none",205,"no","yes","no","https://www.youtube.com/watch?v=9G1y1DdVl0w","SVP Tucson's ""Evening with the Animals"" - Ring-tailed Cat","SVP Tucson","yes","captive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","j8fU9VCvw04","2017-04-07T17:03:01.000Z","UCmdK2D_jXVpEtnDPx7GdgxA","Owl monkey Oswald and baby ring tailed lemur Gus Gus enjoy some love.","","https://i.ytimg.com/vi/j8fU9VCvw04/default.jpg","120","90","https://i.ytimg.com/vi/j8fU9VCvw04/mqdefault.jpg","320","180","https://i.ytimg.com/vi/j8fU9VCvw04/hqdefault.jpg","480","360","wildlife wonderland","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","6b3uAD8JNVE","2019-04-19T17:37:58.000Z","UClSzgOPrjGv0fw0EJ85PI5A","Smash Ringtail Cat 2: Dr Glitcher&#39;s Revenge - OFFICIAL DEMO PROMO","Play the Demo Now!: https://gamejolt.com/games/smash-ringtail-cat-2/385671 Follow these links! Glass Seastar ----------------- YouTube: ...","https://i.ytimg.com/vi/6b3uAD8JNVE/default.jpg","120","90","https://i.ytimg.com/vi/6b3uAD8JNVE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6b3uAD8JNVE/hqdefault.jpg","480","360","Smash Ringtail Cat","none",673,"no","yes","no","https://www.youtube.com/watch?v=6b3uAD8JNVE","Smash Ringtail Cat 2: Dr Glitcher's Revenge - OFFICIAL DEMO PROMO","Smash Ringtail Cat","no","animation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","IIrtY2mEiQk","2008-06-11T23:40:43.000Z","UCeSD0oOp7_t4Bzvg1ECG-Dw","Ring Tailed Lemur Calls","Ring Tailed Lemurs Calling to one another at Safari West.","https://i.ytimg.com/vi/IIrtY2mEiQk/default.jpg","120","90","https://i.ytimg.com/vi/IIrtY2mEiQk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IIrtY2mEiQk/hqdefault.jpg","480","360","theretrodiva","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","RQsQJh6syOs","2019-05-13T02:24:53.000Z","UCCjv5ZPLjDCOIF18I-FTWCQ","steve lacy type beat - &#39;monkey madness (ring tailed lemur madness)&#39;","Buy this beat and more @ cmedinabeats@gmail.com Follow me on: Twitter - https://twitter.com/cccmmbbb lease must be purchased in order to use.","https://i.ytimg.com/vi/RQsQJh6syOs/default.jpg","120","90","https://i.ytimg.com/vi/RQsQJh6syOs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RQsQJh6syOs/hqdefault.jpg","480","360","c. medina","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","ZBjBOa7fXDc","2019-04-24T10:41:54.000Z","UCAGxgtTKKX_2FJgtUPkPhhQ","Cute Peacock family meets funny Ring tailed Lemurs- who gets the melon?","The Ring-tailed Lemur (Lemur Catta) is originally from Madagascar. He is medium sized and has a pretty Ring tail. He is an omnivore, but loves fruits very much.","https://i.ytimg.com/vi/ZBjBOa7fXDc/default.jpg","120","90","https://i.ytimg.com/vi/ZBjBOa7fXDc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZBjBOa7fXDc/hqdefault.jpg","480","360","Ankes World","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","gDLZEh7Wygw","2018-10-17T07:05:31.000Z","UC2cW6MRkCcR1Es5RYcNsUzQ","Ring-tailed Lemurs","In the immediate proximity to the brand new exhibition that hosts the Pygmy Hippos, Loro Parque also opened to public a surprise exhibition that is home to a ...","https://i.ytimg.com/vi/gDLZEh7Wygw/default.jpg","120","90","https://i.ytimg.com/vi/gDLZEh7Wygw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gDLZEh7Wygw/hqdefault.jpg","480","360","Loro Parque","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","6gwCHpPwp20","2018-06-20T16:33:19.000Z","UC3oWOleSolsVhal5krntOlg","Lemur Calls! Ring-tailed and black-and-white ruffed lemurs arrive","A conspiracy of ring-tailed and black-and-white ruffed lemurs arrive at the Oregon Zoo. A vocalization can be heard at :17.","https://i.ytimg.com/vi/6gwCHpPwp20/default.jpg","120","90","https://i.ytimg.com/vi/6gwCHpPwp20/mqdefault.jpg","320","180","https://i.ytimg.com/vi/6gwCHpPwp20/hqdefault.jpg","480","360","Oregon Zoo","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","w_JwmaFckz4","2019-02-22T05:23:26.000Z","UCu-sAlMVwdQ8zA1-egT_GxQ","AZGFD Lake Pleasant Eagle Cam ~ Ringtail Attempts To Steal New Egg ~ Jill Wing Slaps It  2.21.19","Jill laid her first egg of her 2nd clutch this afternoon at 4:30 PM MST. Both Jill and Jack were incubating the egg earlier. It is raining as a storm is passing through ...","https://i.ytimg.com/vi/w_JwmaFckz4/default.jpg","120","90","https://i.ytimg.com/vi/w_JwmaFckz4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/w_JwmaFckz4/hqdefault.jpg","480","360","Lady Hawk","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","HVbAx8Dq6NI","2016-08-30T15:23:54.000Z","UCRN3QMfk0tCnPpqygS1eymA","Ring-tailed lemur","PLEASE CLICK THE BELL TO GET UPDATES AND DON'T FORGET TO ▻ SUBSCRIBE! ▻ https://goo.gl/YrBJo4 The ring-tailed lemur (Lemur catta) is a large ...","https://i.ytimg.com/vi/HVbAx8Dq6NI/default.jpg","120","90","https://i.ytimg.com/vi/HVbAx8Dq6NI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HVbAx8Dq6NI/hqdefault.jpg","480","360","Monkeys Zone","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","L5foFmfnWiA","2014-05-10T17:23:22.000Z","UCqxKavbK7Sx-daJqZBLsgog","Rainbow Loom Pencil Hugger: Ring Tailed Lemur","How to make a really cute Ring Tailed Lemur pencil topper or hook climber on your Rainbow Loom. A fun and easy craft tutorial using rubber bands. Change the ...","https://i.ytimg.com/vi/L5foFmfnWiA/default.jpg","120","90","https://i.ytimg.com/vi/L5foFmfnWiA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/L5foFmfnWiA/hqdefault.jpg","480","360","MBM Crafts","none",594,"no","yes","no","https://www.youtube.com/watch?v=L5foFmfnWiA","Rainbow Loom Pencil Hugger: Ring Tailed Lemur","MBM Crafts","no","art; ring-tailed lemur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","wHLNXGfkstk","2013-09-20T17:55:19.000Z","UCqKNzUHmCrvZsFDzpAR3GjA","Learn About Ring-Tailed Lemurs","What makes a ring-tailed lemur so unique? Learn about where lemurs come from, where they live, and some interesting facts about them! To learn more about ...","https://i.ytimg.com/vi/wHLNXGfkstk/default.jpg","120","90","https://i.ytimg.com/vi/wHLNXGfkstk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wHLNXGfkstk/hqdefault.jpg","480","360","Houston Zoo","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","q955ExO1BcE","2016-04-14T19:53:20.000Z","UC8i_7zLDmtmeg6bIY9VR0CQ","Meet Animal Ambassador Stewie the Ring-Tailed Lemur","For more Animal Ambassadors, check out: http://www.earthrangers.com/wildwire/animal-ambassadors/ Meet Animal Ambassador Stewie, a ring-tailed lemur.","https://i.ytimg.com/vi/q955ExO1BcE/default.jpg","120","90","https://i.ytimg.com/vi/q955ExO1BcE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/q955ExO1BcE/hqdefault.jpg","480","360","Earth Rangers","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","_WcGndoxWtM","2013-07-17T17:57:50.000Z","UCAa7GPyL3tWv54XrzEGkH0w","Lemur Catta (Ring-Tailed Lemur): Habits and Habitat","Kids will love this short video about one of the earth's most charismatic and rare species, the ring-tailed lemur, native only to Madagascar. Educators at the ...","https://i.ytimg.com/vi/_WcGndoxWtM/default.jpg","120","90","https://i.ytimg.com/vi/_WcGndoxWtM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_WcGndoxWtM/hqdefault.jpg","480","360","Park Productions","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","oCwBC2mlw3s","2019-02-20T18:50:30.000Z","UCs7PL4Y2xQFltn3EiZKYQrw","KONAMI⭐  RING-TAILED WILDS  ⭐ Great First Look! ⭐ The Shamus Of Slots","Ring-Tailed WILDS is a recent game at my casino I just had to try! With some good luck on my side, I had the chance to have a great hit right out of the gate!","https://i.ytimg.com/vi/oCwBC2mlw3s/default.jpg","120","90","https://i.ytimg.com/vi/oCwBC2mlw3s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oCwBC2mlw3s/hqdefault.jpg","480","360","SOS - The Shamus of Slots","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","bL8RZeb247U","2018-12-05T17:04:51.000Z","UCf4OSk-lJgCpTKy0ACyB9uQ","Ring tailed lemur facts and information for kids - Simply E-learn Kids","Ring tailed lemur facts and information for kids - Simply E-learn Kids Simply E-learn kids brings educational learning videos for kids, facts for kids, information for ...","https://i.ytimg.com/vi/bL8RZeb247U/default.jpg","120","90","https://i.ytimg.com/vi/bL8RZeb247U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bL8RZeb247U/hqdefault.jpg","480","360","Simply E-learn Kids","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","_2giz-oUpVQ","2018-11-16T05:52:01.000Z","UCskOgFmiO50Qobt4h-Nli7A","Ringtail - Waking Up (Wubbaduck Remix)","Follow Wubbaduck: https://soundcloud.com/wubbaduck https://www.facebook.com/Wubbaduck ○ Follow Ringtail: https://soundcloud.com/ringtailtu...","https://i.ytimg.com/vi/_2giz-oUpVQ/default.jpg","120","90","https://i.ytimg.com/vi/_2giz-oUpVQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_2giz-oUpVQ/hqdefault.jpg","480","360","Dubstep AXXA :","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","OUuw48-Rxfk","2017-11-07T12:47:16.000Z","UCAhkSQlE6qw1UutURYoEZnw","Ring Tailed Lemur - Ear Tutorial - Pastel Pencils","In this video Colin shows demonstrates drawing a Baby Ring Tailed Lemur Ear. Join the membership to access all our animal lessons: http://goo.gl/3qiIqX Colin ...","https://i.ytimg.com/vi/OUuw48-Rxfk/default.jpg","120","90","https://i.ytimg.com/vi/OUuw48-Rxfk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OUuw48-Rxfk/hqdefault.jpg","480","360","Colin Bradley Art","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","-qxFkgPANsw","2017-05-21T10:28:11.000Z","UCKN9uBJDZ-DWhVHq-97G9Ow","Sunbathing Ring-tailed Lemur Family @itozu-zoo Kitakyushu Japan","Thanks for watching.","https://i.ytimg.com/vi/-qxFkgPANsw/default.jpg","120","90","https://i.ytimg.com/vi/-qxFkgPANsw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-qxFkgPANsw/hqdefault.jpg","480","360","AmagoKiichi Channel","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","tXiHLxisBYs","2014-02-20T04:46:06.000Z","UCvICCeHZPkSckWq6BG2ZmGA","Ringtail possum poking its head out of a nest box","This was filmed on our ""nest box camera' - a go pro attached to the end of an extendable pool pole. We use this set up to examine what is inhabiting our many ...","https://i.ytimg.com/vi/tXiHLxisBYs/default.jpg","120","90","https://i.ytimg.com/vi/tXiHLxisBYs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tXiHLxisBYs/hqdefault.jpg","480","360","Brewongle Environmental Education Centre.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","jWmFEDeEKFA","2017-09-26T00:07:19.000Z","UCHxg91d98RLWjGLqZ6cqfAQ","Ring tailed coati Facts  Interesting Facts about Ring tailed coati   Facts about Ring tailed coati","","https://i.ytimg.com/vi/jWmFEDeEKFA/default.jpg","120","90","https://i.ytimg.com/vi/jWmFEDeEKFA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jWmFEDeEKFA/hqdefault.jpg","480","360","All learn tv","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","iA1QV5Yw4Eo","2019-05-06T21:12:29.000Z","UCLiDMUr0cemZHXgclRAl4dw","The Ring-tailed Lemur","AdorableLemurs #TheRingtailedLemur #Alemurstail #VinpearlLandPhuQuocVietnam #4k #FunnyAnimals #FunnyZooAnimals #ZooFunnyVideos #ZooAnimals ...","https://i.ytimg.com/vi/iA1QV5Yw4Eo/default.jpg","120","90","https://i.ytimg.com/vi/iA1QV5Yw4Eo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iA1QV5Yw4Eo/hqdefault.jpg","480","360","SVETLANA LIGHT","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","UjSiq53nJBo","2017-12-25T13:00:05.000Z","UCpVm7bg6pXKo1Pr6k5kxG9A","Adorable Lemurs Roam Free on This Ancient Island | Short Film Showcase","In Madagascar, a small piece of rainforest holds an inspiring conservation story. See how a group of local people have banded together to protect the island's ...","https://i.ytimg.com/vi/UjSiq53nJBo/default.jpg","120","90","https://i.ytimg.com/vi/UjSiq53nJBo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UjSiq53nJBo/hqdefault.jpg","480","360","National Geographic","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","FWs8mcBPd9Y","2011-09-22T09:12:11.000Z","UC_5qxE-6ITKqNYK6Z7EZYtQ","Ring Tailed Lemurs - 5 Unusual Facts","Ring Tailed Lemurs - 5 Unusual Facts - part of the World's Greatest Attractions travel video series by GeoBeats. Ring-Tailed Lemurs, named after their most ...","https://i.ytimg.com/vi/FWs8mcBPd9Y/default.jpg","120","90","https://i.ytimg.com/vi/FWs8mcBPd9Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FWs8mcBPd9Y/hqdefault.jpg","480","360","geobeats","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","TvOvNXi8J8M","2018-02-01T20:09:02.000Z","UCrlI_gYTKEMM9NfZOoeGflA","The NEW Sonic Comics &amp; Tangle the Ring-tailed Lemur","Recently Sonic has closed off their partnership with Archie comics. Soon after they let us know they would partner up with IDW and with them they will publish a ...","https://i.ytimg.com/vi/TvOvNXi8J8M/default.jpg","120","90","https://i.ytimg.com/vi/TvOvNXi8J8M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TvOvNXi8J8M/hqdefault.jpg","480","360","Knight of the Wind","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","0TQsuANCNRo","2016-03-18T22:24:12.000Z","UCajXeitgFL-rb5-gXI-aG8Q","The Ring-Tailed Lemur Fights Off Deforestation","The ring-tailed lemur is the most recognized species of the over 100 lemurs and live in some of the hottest and driest parts of southwestern Madagascar.","https://i.ytimg.com/vi/0TQsuANCNRo/default.jpg","120","90","https://i.ytimg.com/vi/0TQsuANCNRo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0TQsuANCNRo/hqdefault.jpg","480","360","Great Big Story","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","zSTQRAsr5Ro","2019-02-03T01:16:46.000Z","UCeJA2g4BNcZPue3kak4wK_A","Texas Trail Cam -- Ringtails on the Porch","READ NARRATIVE BELOW FOR FULL UNDERSTANDING-- There are several ringtails (at least three) that have made a habit of visiting the back porch of a ...","https://i.ytimg.com/vi/zSTQRAsr5Ro/default.jpg","120","90","https://i.ytimg.com/vi/zSTQRAsr5Ro/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zSTQRAsr5Ro/hqdefault.jpg","480","360","Grant Critchfield's Texas Trail Cams","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","--AlIzXkElY","2013-09-05T22:20:32.000Z","UCLCX_FEr8MiZ5S8cgTO-iuQ","Ring-tailed Lemur Grooming","Just like a cat, this little ring-tailed lemur grooms his face. This ring-tailed lemur lives at Safari West Wildlife Preserve.","https://i.ytimg.com/vi/--AlIzXkElY/default.jpg","120","90","https://i.ytimg.com/vi/--AlIzXkElY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/--AlIzXkElY/hqdefault.jpg","480","360","Silver Cross Fox","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","40zS-zKGwuI","2015-09-15T17:21:22.000Z","UCtaGxe3JCEVkaJpxnuKtEEg","Ring-tailed Lemur","Hi! This is a short segment with interesting facts about these curious creations, the Ring-Tailed Lemur. Go behind the scenes at Alligator Adventure with Animal ...","https://i.ytimg.com/vi/40zS-zKGwuI/default.jpg","120","90","https://i.ytimg.com/vi/40zS-zKGwuI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/40zS-zKGwuI/hqdefault.jpg","480","360","AlligatorAdventureTV","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","QnAv0lvkZ_0","2018-07-20T18:27:38.000Z","UCFp42dSeNM9DWrwLPqY81pw","Free-ranging Ring-tailed Lemurs: Social grooming","On warm summer mornings like this one, the DLC's ring-tailed lemurs can often be found combing through each others' fur! With the exception of the aye-aye, ...","https://i.ytimg.com/vi/QnAv0lvkZ_0/default.jpg","120","90","https://i.ytimg.com/vi/QnAv0lvkZ_0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QnAv0lvkZ_0/hqdefault.jpg","480","360","Duke Lemur Center","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
